Date_Time,Subject,Day_In_Week,Hours,Call_Started_Time,time_For_Wating_After_Voice_Mail,Answer_Time_From_,Representative_response_time_in_secounds,total_Time_Till_Response,Summery_Of_Call,Is_Was_a_Long_Wating_Time_Message,Other_Languages
2016-09-27 13:57:24,General,3,11:01-14:00,13:56:03,13:56:34,13:56:45,42,11,Full reply received,No,No Foreign languages
2016-09-27 13:56:59,General,3,11:01-14:00,13:55:35,13:56:00,13:56:20,45,20,Full reply received,No,No Foreign languages
2016-09-27 14:04:31,Life,3,11:01-14:00,13:58:32,13:59:18,14:02:24,232,186,Full reply received,No,Arabic; Russian; Amharic
2016-09-27 14:17:43,Health,3,14:01-17:00,14:05:29,14:06:20,14:16:29,0,0,Waited for more than 10 minutes and hang up,Yes,Arabic; Russian; Amharic
2016-09-27 14:35:24,Health,3,14:01-17:00,14:24:46,14:25:43,14:34:32,586,529,Full reply received,Yes,Arabic; Russian; Amharic
2016-09-27 14:47:26,General,3,14:01-17:00,14:40:45,14:42:18,14:46:27,342,249,Full reply received,Yes,No Foreign languages
2016-09-27 14:52:09,General,3,14:01-17:00,14:48:54,14:50:20,14:51:00,126,40,Full reply received,No,No Foreign languages
2016-09-27 14:58:43,Life,3,14:01-17:00,14:56:46,14:57:28,14:57:35,49,7,Full reply received,No,Arabic; Russian; Amharic
2016-09-27 15:10:54,Life,3,14:01-17:00,15:07:37,15:09:26,15:09:44,127,18,Full reply received,No,No Foreign languages
2016-09-27 15:17:08,Life,3,14:01-17:00,15:12:34,15:12:34,15:16:17,223,223,Full reply received,Yes,No Foreign languages
2016-09-27 15:23:10,Life,3,14:01-17:00,15:20:01,15:20:01,15:21:58,117,117,Full reply received,Yes,No Foreign languages
2016-09-27 15:27:52,Health,3,14:01-17:00,15:25:04,15:25:47,15:26:19,75,32,Full reply received,No,No Foreign languages
2016-09-27 15:33:03,Health,3,14:01-17:00,15:30:33,15:31:20,15:31:55,82,35,Full reply received,No,No Foreign languages
2016-09-27 15:50:21,Life,3,14:01-17:00,15:47:42,15:48:30,15:49:28,106,58,Full reply received,No,Arabic; Russian; Amharic
2016-09-27 15:54:53,Life,3,14:01-17:00,15:51:13,15:52:41,15:54:00,167,79,Full reply received,No,No Foreign languages
2016-09-27 16:03:46,Life,3,14:01-17:00,16:01:16,16:02:41,16:02:46,90,5,Full reply received,No,No Foreign languages
2016-09-27 16:12:06,General,3,14:01-17:00,16:09:40,16:10:41,16:10:54,74,13,Full reply received,No,No Foreign languages
2016-09-27 16:26:34,General,3,14:01-17:00,16:22:10,16:23:05,16:25:45,215,160,Full reply received,No,No Foreign languages
2016-09-27 16:39:02,Life,3,14:01-17:00,16:36:40,16:37:29,16:38:05,85,36,Full reply received,No,No Foreign languages
2016-09-27 16:44:02,General,3,14:01-17:00,16:40:48,16:42:15,16:43:11,143,56,Full reply received,No,No Foreign languages
2016-09-27 16:50:00,Health,3,14:01-17:00,16:45:32,16:45:32,16:48:27,175,175,Full reply received,No,No Foreign languages
2016-09-28 08:41:51,General,4,8:00-11:00,08:40:15,08:40:51,08:41:04,49,13,Full reply received,No,No Foreign languages
2016-09-28 08:45:37,General,4,8:00-11:00,08:42:51,08:43:48,08:44:41,110,53,Full reply received,No,No Foreign languages
2016-09-28 08:47:49,General,4,8:00-11:00,08:46:28,08:46:40,08:46:56,28,16,Full reply received,No,No Foreign languages
2016-09-28 08:51:00,General,4,8:00-11:00,08:48:51,08:50:06,08:50:11,80,5,Full reply received,No,No Foreign languages
2016-09-28 09:00:31,General,4,8:00-11:00,08:57:59,08:58:40,08:59:35,96,55,Full reply received,No,Arabic; Russian; Amharic
2016-09-28 09:06:11,Health,4,8:00-11:00,09:04:15,09:04:42,09:05:08,53,26,Full reply received,No,No Foreign languages
2016-09-28 09:13:39,Life,4,8:00-11:00,09:10:46,09:12:27,09:12:46,120,19,Full reply received,No,No Foreign languages
2016-09-28 09:18:36,General,4,8:00-11:00,09:15:47,09:17:14,09:17:30,103,16,Full reply received,No,No Foreign languages
2016-09-28 09:27:56,Life,4,8:00-11:00,09:19:48,09:21:34,09:26:58,430,324,Full reply received,No,No Foreign languages
2016-09-28 13:02:29,Life,4,11:01-14:00,12:49:37,12:51:11,13:01:24,0,0,Waited for more than 10 minutes and hang up,Yes,Arabic; Russian; Amharic
2016-09-28 13:07:09,General,4,11:01-14:00,13:02:55,13:04:15,13:06:14,199,119,Transferred to leave a message ,No,No Foreign languages
2016-09-28 13:23:03,Health,4,11:01-14:00,13:09:32,13:11:07,13:21:13,0,0,Waited for more than 10 minutes and hang up,No,No Foreign languages
2016-09-28 13:26:41,General,4,11:01-14:00,13:23:46,13:24:55,13:26:05,139,70,Full reply received,No,No Foreign languages
2016-09-28 13:40:15,Health,4,11:01-14:00,13:27:45,13:29:07,13:39:27,0,0,Waited for more than 10 minutes and hang up,No,No Foreign languages
2016-09-28 13:40:04,General,4,11:01-14:00,13:37:30,13:38:06,13:39:35,125,89,Full reply received,No,No Foreign languages
2016-09-28 13:43:28,General,4,11:01-14:00,13:41:13,13:41:53,13:42:39,86,46,Full reply received,No,Arabic;Russian
2016-09-28 13:46:33,Health,4,11:01-14:00,13:44:37,13:45:19,13:45:56,79,37,Full reply received,No,No Foreign languages
2016-09-28 13:51:24,General,4,11:01-14:00,13:49:33,13:50:33,13:50:54,81,21,Full reply received,No,No Foreign languages
2016-09-28 13:55:43,Life,4,11:01-14:00,13:51:27,13:53:08,13:55:06,219,118,Full reply received,No,No Foreign languages
2016-09-28 13:53:45,Life,4,11:01-14:00,13:52:08,13:52:57,13:53:19,0,0,Call Disconnected,No,No Foreign languages
2016-09-28 13:56:03,General,4,11:01-14:00,13:54:31,13:55:08,13:55:28,57,20,Full reply received,No,No Foreign languages
2016-09-28 14:04:03,Health,4,11:01-14:00,13:58:45,13:59:05,14:03:23,278,258,Full reply received,No,No Foreign languages
2016-09-28 14:08:51,Life,4,11:01-14:00,13:56:37,13:58:12,14:08:13,0,0,Waited for more than 10 minutes and hang up,Yes,No Foreign languages
2016-09-28 14:11:39,General,4,14:01-17:00,14:09:15,14:10:48,14:11:01,106,13,Full reply received,No,No Foreign languages
2016-09-28 14:11:22,General,4,14:01-17:00,14:09:41,14:10:18,14:10:55,74,37,Full reply received,No,No Foreign languages
2016-09-28 14:16:36,Life,4,14:01-17:00,14:11:51,14:12:56,14:15:46,235,170,Full reply received,Yes,No Foreign languages
2016-09-28 14:14:49,General,4,14:01-17:00,14:12:38,14:13:38,14:14:08,90,30,Full reply received,No,No Foreign languages
2016-09-28 14:18:36,Life,4,14:01-17:00,14:15:51,14:17:17,14:17:51,120,34,Full reply received,No,No Foreign languages
2016-09-28 14:18:48,Health,4,14:01-17:00,14:16:59,14:17:19,14:18:18,79,59,Full reply received,No,No Foreign languages
2016-09-28 14:23:43,General,4,14:01-17:00,14:18:58,14:19:38,14:23:15,0,0,Call Disconnected,No,No Foreign languages
2016-09-28 14:30:35,Health,4,14:01-17:00,14:28:03,14:28:58,14:31:51,228,173,Full reply received,No,No Foreign languages
2016-09-28 14:32:09,General,4,14:01-17:00,14:30:46,14:31:27,14:31:49,63,22,Full reply received,No,No Foreign languages
2016-09-28 14:35:33,General,4,14:01-17:00,14:33:23,14:34:01,14:34:48,0,0,Call Disconnected,No,No Foreign languages
2016-09-28 14:40:50,Health,4,14:01-17:00,14:37:33,14:38:14,14:40:04,151,110,Full reply received,No,No Foreign languages
2016-09-28 14:40:36,Life,4,14:01-17:00,14:37:52,14:39:23,14:40:16,144,53,Full reply received,No,No Foreign languages
2016-09-28 14:45:01,Health,4,14:01-17:00,14:40:53,14:41:39,14:44:39,226,180,Full reply received,No,No Foreign languages
2016-09-28 14:43:54,Life,4,14:01-17:00,14:41:32,14:42:21,14:43:02,90,41,Full reply received,No,Arabic; Russian; Amharic
2016-09-28 14:48:31,General,4,14:01-17:00,14:46:06,14:47:39,14:47:48,102,9,Full reply received,No,No Foreign languages
2016-09-28 14:58:31,Health,4,14:01-17:00,14:47:50,14:48:10,14:58:02,0,0,Waited for more than 10 minutes and hang up,No,No Foreign languages
2016-09-28 14:51:21,Life,4,14:01-17:00,14:49:19,14:50:24,14:50:34,75,10,Full reply received,No,No Foreign languages
2016-09-28 14:58:53,Life,4,14:01-17:00,14:56:39,14:57:45,14:58:04,85,19,Full reply received,No,No Foreign languages
2016-09-28 15:06:48,Health,4,14:01-17:00,15:00:33,15:01:53,15:06:04,331,251,Full reply received,No,No Foreign languages
2016-09-28 15:04:38,Life,4,14:01-17:00,15:03:06,15:03:47,15:04:20,0,0,Call Disconnected,No,No Foreign languages
2016-09-28 15:08:35,General,4,14:01-17:00,15:06:24,15:06:44,15:07:56,92,72,Full reply received,No,No Foreign languages
2016-09-28 15:11:58,General,4,14:01-17:00,15:10:08,15:10:58,15:11:23,75,25,Full reply received,No,No Foreign languages
2016-09-28 15:15:38,Health,4,14:01-17:00,15:13:59,15:14:15,15:14:59,60,44,Full reply received,No,No Foreign languages
2016-09-28 15:19:42,Life,4,14:01-17:00,15:12:47,15:13:36,15:19:22,395,346,Full reply received,No,No Foreign languages
2016-09-28 15:26:05,Health,4,14:01-17:00,15:18:03,15:19:39,15:25:16,433,337,Full reply received,No,No Foreign languages
2016-09-28 15:24:52,General,4,14:01-17:00,15:22:06,15:22:41,15:24:10,124,89,Full reply received,No,No Foreign languages
2016-09-28 15:28:17,Life,4,14:01-17:00,15:25:11,15:26:17,15:27:58,167,101,Full reply received,No,No Foreign languages
2016-09-28 15:35:14,Health,4,14:01-17:00,15:28:38,15:29:05,15:34:45,0,0,Call Disconnected,No,No Foreign languages
2016-09-28 15:36:34,Life,4,14:01-17:00,15:33:31,15:34:35,15:35:52,141,77,Full reply received,No,No Foreign languages
2016-09-28 15:37:43,Life,4,14:01-17:00,15:36:55,15:37:05,15:37:12,17,7,Full reply received,No,Arabic;Russian
2016-09-28 15:38:57,Life,4,14:01-17:00,15:37:30,15:38:06,15:38:16,46,10,Full reply received,No,No Foreign languages
2016-09-28 15:47:11,Health,4,14:01-17:00,15:38:01,15:39:29,15:46:44,523,435,Full reply received,No,No Foreign languages
2016-09-28 15:41:08,Life,4,14:01-17:00,15:39:49,15:40:02,15:40:19,30,17,Full reply received,Yes,No Foreign languages
2016-09-28 15:47:11,General,4,14:01-17:00,15:45:05,15:46:19,15:46:24,79,5,Full reply received,No,No Foreign languages
2016-09-28 15:56:36,Life,4,14:01-17:00,15:54:32,15:54:43,15:55:52,80,69,Full reply received,Yes,No Foreign languages
2016-09-28 16:00:35,General,4,14:01-17:00,15:56:31,15:56:37,16:00:16,225,219,Full reply received,No,No Foreign languages
2016-09-28 16:11:18,Health,4,14:01-17:00,16:01:18,16:02:17,16:10:26,548,489,Full reply received,No,Arabic; Russian; Amharic
2016-09-28 16:08:45,Life,4,14:01-17:00,16:06:31,16:07:07,16:08:13,0,0,Call Disconnected,No,Russian
2016-09-28 16:20:59,General,4,14:01-17:00,16:18:33,16:19:49,16:20:00,87,11,Full reply received,No,No Foreign languages
2016-09-28 16:26:21,General,4,14:01-17:00,16:23:00,16:23:31,16:24:33,0,0,Call Disconnected,No,No Foreign languages
2016-09-28 16:31:25,Health,4,14:01-17:00,16:24:54,16:26:38,16:30:36,342,238,Full reply received,No,No Foreign languages
2016-09-28 16:34:34,Life,4,14:01-17:00,16:28:40,16:28:45,16:33:01,261,256,Full reply received,No,No Foreign languages
2016-09-28 16:43:06,Life,4,14:01-17:00,16:38:22,16:40:04,16:42:15,233,131,Full reply received,No,No Foreign languages
2016-09-28 16:36:48,General,4,14:01-17:00,16:35:47,16:36:04,16:36:11,24,7,Full reply received,No,No Foreign languages
2016-09-28 16:43:14,General,4,14:01-17:00,16:41:36,16:42:23,16:42:44,68,21,Full reply received,No,No Foreign languages
2016-09-28 16:48:48,Life,4,14:01-17:00,16:47:36,16:47:53,16:48:14,38,21,Full reply received,Yes,No Foreign languages
2016-09-28 16:55:25,General,4,14:01-17:00,16:49:02,16:49:24,16:55:01,359,337,Full reply received,No,No Foreign languages
2016-09-28 16:59:00,General,4,14:01-17:00,16:54:17,16:55:09,16:57:58,221,169,Full reply received,No,No Foreign languages
2016-09-29 08:38:56,Life,5,8:00-11:00,08:36:10,08:37:16,08:37:34,84,18,Full reply received,No,No Foreign languages
2016-09-29 08:53:05,General,5,8:00-11:00,08:46:07,08:48:37,08:52:26,379,229,Full reply received,No,No Foreign languages
2016-09-29 09:15:55,General,5,8:00-11:00,09:05:40,09:06:36,09:15:14,574,518,Full reply received,No,No Foreign languages
2016-09-29 09:25:47,General,5,8:00-11:00,09:20:48,09:20:56,09:24:47,239,231,Full reply received,No,No Foreign languages
2016-09-29 09:51:24,Health,5,8:00-11:00,09:39:44,09:40:39,09:50:53,0,0,Waited for more than 10 minutes and hang up,Yes,Arabic; Russian; Amharic
2016-09-29 09:57:20,General,5,8:00-11:00,09:54:37,09:56:18,09:56:33,116,15,Full reply received,No,No Foreign languages
2016-09-29 10:01:11,Life,5,8:00-11:00,09:58:28,09:59:55,10:00:21,113,26,Full reply received,No,No Foreign languages
2016-09-29 10:03:42,General,5,8:00-11:00,10:02:14,10:02:29,10:02:42,28,13,Full reply received,No,No Foreign languages
2016-09-29 10:07:51,General,5,8:00-11:00,10:05:48,10:06:39,10:06:55,67,16,Full reply received,No,No Foreign languages
2016-09-29 10:10:43,General,5,8:00-11:00,10:09:19,10:09:28,10:09:43,24,15,Full reply received,No,No Foreign languages
2016-09-29 10:26:24,Health,5,8:00-11:00,10:13:35,10:15:32,10:25:41,0,0,Waited for more than 10 minutes and hang up,Yes,No Foreign languages
2016-09-29 10:32:18,Life,5,8:00-11:00,10:28:05,10:29:36,10:31:19,194,103,Full reply received,No,No Foreign languages
2016-09-29 10:36:31,General,5,8:00-11:00,10:33:32,10:34:30,10:35:34,122,64,Full reply received,No,No Foreign languages
2016-09-29 10:35:03,General,5,8:00-11:00,10:32:55,10:34:35,10:34:46,111,11,Full reply received,No,No Foreign languages
2016-09-29 10:44:26,Health,5,8:00-11:00,10:35:15,10:37:07,10:44:13,538,426,Full reply received,No,No Foreign languages
2016-09-29 10:50:34,Health,5,8:00-11:00,10:38:10,10:39:29,10:49:37,0,0,Waited for more than 10 minutes and hang up,No,No Foreign languages
2016-09-29 10:44:10,Health,5,8:00-11:00,10:39:43,10:41:24,10:43:06,203,102,Full reply received,No,No Foreign languages
2016-09-29 10:47:45,Life,5,8:00-11:00,10:45:15,10:45:15,10:46:24,69,69,Transferred to leave a message ,No,No Foreign languages
2016-09-29 10:51:13,Life,5,11:01-14:00,10:48:10,10:49:45,10:50:04,114,19,Full reply received,No,No Foreign languages
2016-09-29 10:50:13,Life,5,8:00-11:00,10:48:46,10:49:30,10:49:57,0,0,Call Disconnected,No,No Foreign languages
2016-09-29 10:52:47,General,5,8:00-11:00,10:50:35,10:52:23,10:52:31,116,8,Full reply received,No,No Foreign languages
2016-09-29 10:54:48,General,5,8:00-11:00,10:53:12,10:54:02,10:54:34,82,32,I was obliged to leave a message,No,No foreign languages
2016-09-29 10:54:47,General,5,8:00-11:00,10:52:35,10:52:51,10:53:30,55,39,Full reply received,No,No Foreign languages
2016-09-29 10:58:53,General,5,8:00-11:00,10:57:02,10:58:10,10:58:38,96,28,Full reply received,No,Arabic; Russian; Amharic
2016-09-29 10:57:40,Life,5,8:00-11:00,10:54:45,10:56:33,10:56:44,119,11,Full reply received,No,No Foreign languages
2016-09-29 11:10:31,Life,5,11:01-14:00,11:01:12,11:03:29,11:10:13,541,404,Full reply received,No,No Foreign languages
2016-09-29 11:03:11,Life,5,11:01-14:00,11:01:05,11:01:05,11:02:10,65,65,Transferred to leave a message ,No,No Foreign languages
2016-09-29 11:07:57,General,5,11:01-14:00,11:02:35,11:04:01,11:05:52,197,111,Full reply received,No,Arabic; Russian; Amharic
2016-09-29 11:06:13,Health,5,11:01-14:00,11:03:10,11:05:00,11:05:04,114,4,Full reply received,No,No Foreign languages
2016-09-29 11:07:53,General,5,11:01-14:00,11:06:16,11:06:45,11:07:05,49,20,Full reply received,No,No Foreign languages
2016-09-29 11:18:46,Health,5,11:01-14:00,11:08:00,11:08:45,11:18:05,605,560,Transferred to leave a message ,No,Arabic; Russian; Amharic
2016-09-29 11:24:05,Life,5,11:01-14:00,11:12:43,11:14:15,11:23:25,642,550,Full reply received,No,No Foreign languages
2016-09-29 11:13:58,Life,5,11:01-14:00,11:10:56,11:11:18,11:13:46,170,148,Full reply received,Yes,No Foreign languages
2016-09-29 11:16:49,Health,5,11:01-14:00,11:14:22,11:14:50,11:16:41,0,0,Call Disconnected,No,No Foreign languages
2016-09-29 11:19:47,General,5,11:01-14:00,11:17:13,11:18:33,11:18:36,83,3,Full reply received,No,No Foreign languages
2016-09-29 11:20:50,General,5,11:01-14:00,11:18:47,11:19:20,11:19:44,57,24,Full reply received,No,No Foreign languages
2016-09-29 11:25:18,General,5,11:01-14:00,11:23:12,11:24:12,11:24:55,103,43,Full reply received,No,No Foreign languages
2016-09-29 11:24:59,General,5,11:01-14:00,11:22:57,11:23:20,11:24:19,0,0,Call Disconnected,No,Arabic; Russian; Amharic
2016-09-29 11:28:52,General,5,11:01-14:00,11:25:02,11:25:23,11:27:03,121,100,Full reply received,No,No Foreign languages
2016-11-08 11:54:35,General,3,11:01-14:00,11:52:34,11:53:35,11:53:50,76,15,Full reply received,No,No Foreign languages
2016-09-29 11:32:37,General,5,11:01-14:00,11:29:27,11:30:43,11:31:46,139,63,Full reply received,No,No Foreign languages
2016-09-29 11:33:45,Life,5,11:01-14:00,11:29:20,11:30:42,11:33:09,229,147,Full reply received,No,No Foreign languages
2016-09-29 11:36:21,General,5,11:01-14:00,11:33:48,11:35:07,11:35:10,82,3,Full reply received,No,No Foreign languages
2016-09-29 11:38:35,Life,5,11:01-14:00,11:36:27,11:37:26,11:37:46,79,20,Full reply received,No,No Foreign languages
2016-09-29 11:48:31,General,5,11:01-14:00,11:37:17,11:39:20,11:47:38,621,498,Full reply received,No,No Foreign languages
2016-09-29 11:50:23,Life,5,11:01-14:00,11:40:19,11:41:29,11:49:23,544,474,Full reply received,Yes,No Foreign languages
2016-09-29 11:50:25,Health,5,11:01-14:00,11:48:55,11:49:49,11:52:00,185,131,Full reply received,No,No Foreign languages
2016-09-29 11:59:18,Health,5,11:01-14:00,11:52:55,11:54:29,11:58:14,319,225,Full reply received,No,No Foreign languages
2016-09-29 11:56:11,General,5,11:01-14:00,11:53:08,11:54:13,11:56:01,173,108,Full reply received,No,Arabic; Russian; Amharic
2016-09-29 11:54:22,General,5,11:01-14:00,11:52:33,11:53:26,11:53:38,65,12,Full reply received,No,No Foreign languages
2016-09-29 11:59:03,Life,5,11:01-14:00,11:56:30,11:57:19,11:58:44,134,85,Full reply received,No,No Foreign languages
2016-09-29 12:04:34,General,5,11:01-14:00,11:56:15,11:57:14,12:03:00,405,346,Full reply received,No,No Foreign languages
2016-09-29 12:07:26,Health,5,11:01-14:00,11:59:37,12:02:10,12:07:10,453,300,Full reply received,No,No Foreign languages
2016-09-29 12:14:21,General,5,11:01-14:00,12:02:14,12:03:33,12:13:46,0,0,Waited for more than 10 minutes and hang up,No,No Foreign languages
2016-09-29 12:10:39,General,5,11:01-14:00,12:05:00,12:06:42,12:09:40,280,178,Full reply received,No,No Foreign languages
2016-09-29 12:10:35,Life,5,11:01-14:00,12:07:47,12:08:36,12:10:25,158,109,Full reply received,No,Arabic; Russian; Amharic
2016-09-29 12:10:20,Life,5,11:01-14:00,12:11:10,12:12:03,12:14:08,178,125,Full reply received,No,Arabic; Russian; Amharic
2016-09-29 12:19:32,General,5,11:01-14:00,12:13:07,12:14:27,12:18:47,340,260,Full reply received,Yes,No Foreign languages
2016-09-29 12:22:40,General,5,11:01-14:00,12:14:51,12:17:48,12:20:03,312,135,Full reply received,No,No Foreign languages
2016-09-29 12:27:35,Life,5,11:01-14:00,12:20:50,12:22:00,12:27:03,373,303,Full reply received,No,No Foreign languages
2016-09-29 12:25:16,Life,5,11:01-14:00,12:24:00,12:24:46,12:25:05,65,19,Full reply received,No,Arabic; Russian; Amharic
2016-09-29 12:27:23,Life,5,11:01-14:00,12:25:41,12:27:02,12:27:08,87,6,Full reply received,No,No Foreign languages
2016-09-29 12:29:37,General,5,11:01-14:00,12:27:46,12:28:00,12:29:14,88,74,Full reply received,No,No Foreign languages
2016-09-29 12:30:23,Health,5,11:01-14:00,12:28:46,12:28:46,12:29:37,0,0,Call Disconnected,No,No Foreign languages
2016-09-29 12:34:50,Health,5,11:01-14:00,12:31:15,12:31:51,12:34:35,200,164,Full reply received,No,No Foreign languages
2016-09-29 12:42:40,Life,5,11:01-14:00,12:30:25,12:31:13,12:42:00,0,0,Waited for more than 10 minutes and hang up,No,No Foreign languages
2016-09-29 12:40:45,Life,5,11:01-14:00,12:34:57,12:35:15,12:40:11,314,296,Full reply received,Yes,Arabic; Russian; Amharic
2016-09-29 12:52:37,General,5,11:01-14:00,12:48:22,12:49:46,12:51:58,216,132,Full reply received,No,Arabic; Russian; Amharic
2016-09-29 13:42:07,General,5,11:01-14:00,13:40:38,13:40:38,13:41:02,0,0,Call Disconnected,No,No Foreign languages
